# dataset_id: P089_EVT_CHILECOMPRA_2007_2026
# data_architect: Eduardo Vega Toledo (evega.ap@gmail.com)
# requested_by: Valentina Cariaga Cerda
# project: P089 - Catastro Cambio Climatico Chile
archivo_origen;tipo_registro;mecanismo_compra;codigo_proceso;link;nombre;descripcion;organismo_comprador;unidad_compra;rut_comprador;sector;region_comprador;fecha;monto_pesos;moneda;proveedor;rut_proveedor;eje_codigo;eje_nombre;subcategoria;termino_coincidente;texto_fragmento;nivel_institucional
oc_2008-04.csv;orden_compra;OC Ordinaria / Trato Directo;708-567-C108;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=708-567-C108;DP/ MATERIAL PROMOCIONAL;IMPRESION MATERIAL GRAFICO PROMOCIONAL DE BONOS DE CARBONOCDP 3734-3735, MEMO Nº4306. DEPTO. MEDIOAMBIENTE Y CALIDAD. PROYECTO 833041 Y 833013;Dirección de Relaciones Económicas;Ministerio RR.EE - Direcon;70.020.190-2;Gob. Central, Universidades;;2008-04-30;1989999,991;CLP;Punto Norte Diseño Ltda.;66056;P089_CAMBIO_CLIMATICO;Cambio Climático;Gases_Descarbonizacion;BONOS DE CARBONO;...PRESION MATERIAL GRAFICO PROMOCIONAL DE BONOS DE CARBONO   CDP 3734-3735, MEMO Nº4306. DEPTO. ME...;Gobierno Central y Servicios Públicos
oc_2008-05.csv;orden_compra;Convenio Marco (Catálogo);1284-10033-CM08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1284-10033-CM08;Taller Día del Medio Ambiente;Con motivo de la celebración del Día Mundial del Medio se llevará a cabo seminario taller relacionado con el cambio climático y el accionar de los actores públicos y privados que trabajan en la red de certificación ambiental.;SERVICIO DE EVALUACION AMBIENTAL;Conama - VII Región;72.443.600-5;Gob. Central, Universidades;Región del Maule;2008-05-28;316863,68;CLP;EVENTOS JUAN MEZA;53184;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;cambio climático;...abo seminario taller relacionado con el cambio climático y el accionar de los actores públicos y...;Gobierno Central y Servicios Públicos
oc_2008-05.csv;orden_compra;OC Ordinaria / Trato Directo;3346-298-R108;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3346-298-R108;Impresión de Diplomas;Adquisición de la impresión de 60 diplomas para Cursos de Eficiencia Energética. la factura ya fue retirada;COMANDO DE APOYO A LA FUERZA;División Logística - DIVLOG;61.101.078-8;FFAA;;2008-04-11;57120;CLP;Cristian Tala M.;58595;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;Eficiencia Energética;...impresión de 60 diplomas para Cursos de Eficiencia Energética. la factura ya fue retirada Impresión d...;Gobierno Central y Servicios Públicos
oc_2008-05.csv;orden_compra;OC Ordinaria / Trato Directo;587-806-OC08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=587-806-OC08;UCAP - COF: Diplomado en Eficiencia y Calidad Ambi;Diplomado Eficiencia Energética y Calidad Ambiental;SUBSECRETARIA DEL MINISTERIO DE LA VIVIENDA Y URBANISMO;Ministerio de Vivienda y Urbanismo(766);61.801.000-7;Obras Públicas;;2008-05-05;1280000;CLP;UNIVERSIDAD AUSTRAL DE CHILE;24322;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;Eficiencia Energética;... en Eficiencia y Calidad Ambi Diplomado Eficiencia Energética y Calidad Ambiental Formación, capacita...;Gobierno Central y Servicios Públicos
oc_2008-05.csv;orden_compra;OC Ordinaria / Trato Directo;5413-646-OC08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=5413-646-OC08;OC Generada desde la Adquisición 5413-231-CO08;Adquirir Material Bibliográfico para desarrollo del Proyecto de Investigación de la Académica Sra. Gladys Moreno;UNIVERSIDAD DE LOS LAGOS;Universidad de Los Lagos;70.772.100-6;Gob. Central, Universidades;;2008-05-06;50099;CLP;Importadora Centrolibros LTDA.;110528;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;Cambio Climático;...n de la Académica Sra. Gladys Moreno El Cambio Climático 15 dias...;Universidades y Academia
oc_2008-05.csv;orden_compra;OC Ordinaria / Trato Directo;2251-20-OC08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2251-20-OC08;OC Generada desde la Adquisición 2251-13-CO08;ADQUISICION DE MATERIALES PARA MANTENIMIENTO Y REPARACION, PARA LA ESCUELA TECNICA AERONAUTICA.;DIRECCION GENERAL DE AERONAUTICA CIVIL;ESCUELA TECNICA AERONAUTICA;61.104.000-8;Gob. Central, Universidades;;2008-05-14;394712,29;CLP;COMERCIAL JORDAN;7760;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;EFICIENCIA ENERGETICA;...RRO ENERGIA E-27, 15W  PHILIPS LUZ DIA, EFICIENCIA ENERGETICA TIPO A...;Gobierno Central y Servicios Públicos
oc_2008-05.csv;orden_compra;Convenio Marco (Catálogo);48-618-CM08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=48-618-CM08;Arriendo Camioneta;Arriendo solicitado por subdirector de Finanzas por posible emergencia climática.Refrendación 1542 con cargo 22.09.003 NUMERO DE RESERVA 267007;SERVICIO DE VIVIENDA Y URBANIZACION AREA METROPOLITANA;SERVIU Metropolitano;61.812.000-7;Obras Públicas;;2008-05-20;225152,76;CLP;CIA DE LEASING TATTERSALL S A;72470;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;emergencia climática;...por subdirector de Finanzas por posible emergencia climática.   Refrendación 1542 con cargo 22.09.00...;Empresas Públicas del Estado
oc_2008-05.csv;orden_compra;Convenio Marco (Catálogo);48-619-CM08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=48-619-CM08;Arriendo camioneta;Arriendo solicitado por subdirector de Finanzas por posible emergencia climática.Refrendación 1542 con cargo 22.09.003 NUMERO DE RESERVA 267005;SERVICIO DE VIVIENDA Y URBANIZACION AREA METROPOLITANA;SERVIU Metropolitano;61.812.000-7;Obras Públicas;;2008-05-20;225152,76;CLP;CIA DE LEASING TATTERSALL S A;72470;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;emergencia climática;...por subdirector de Finanzas por posible emergencia climática.   Refrendación 1542 con cargo 22.09.00...;Empresas Públicas del Estado
oc_2008-05.csv;orden_compra;OC Ordinaria / Trato Directo;4166-32-C108;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=4166-32-C108;COMPRA ALIMENTOS NO PERECIBLES;COMPRA URGENTE DE ALIMENTOS NO PERECIBLES Y FRAZADAS POR EMERGENCIA CLIMATICA.;I MUNICIPALIDAD DE DONIHUE;Secretaría Municipal;69.080.600-2;Municipalidades;;2008-05-26;1506730,4;CLP;Supermercados Cugat;272848;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;EMERGENCIA CLIMATICA;... ALIMENTOS NO PERECIBLES Y FRAZADAS POR EMERGENCIA CLIMATICA. Productos de edulcorantes o azúcares n...;Municipalidades (Gobiernos Locales)
oc_2008-06.csv;orden_compra;OC Ordinaria / Trato Directo;1282-12-OC08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1282-12-OC08;OC Generada desde la Adquisición 1282-14-CO08;Taller Ciudadano de Eficiencia Energética y Desarrollo Sustentable: Ciudadanos y Ciudades Sustentables. Arriendo de Salón, servicio de cafe y almuerzo según anexo adjunto;SERVICIO DE EVALUACION AMBIENTAL;Conama - III Región;72.443.600-5;Gob. Central, Universidades;;2008-06-04;962999,17;CLP;INVERSIONES MIRAMONTI LIMITADA;21405;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;Eficiencia Energética;...sición 1282-14-CO08 Taller Ciudadano de Eficiencia Energética y Desarrollo Sustentable: Ciudadanos y ...;Gobierno Central y Servicios Públicos
oc_2008-06.csv;orden_compra;OC Ordinaria / Trato Directo;1588-387-OC08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1588-387-OC08;OC Generada desde la Adquisición 1588-12-L108;Capacitar a profesores de 16 establecimientos auditados en la región metropolitana, a fin de que implementen el concepto de eficiencia energética de manera transversal en los distintos subsectores de aprendizaje.;SERVICIO DE EVALUACION AMBIENTAL;Comisión Nacional de Medio Ambiente - Conama;72.443.600-5;Gob. Central, Universidades;;2008-06-05;2500000;CLP;CDS;94242;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;eficiencia energética;...a fin de que implementen el concepto de eficiencia energética de manera transversal en los distintos ...;Gobierno Central y Servicios Públicos
oc_2008-06.csv;orden_compra;OC Ordinaria / Trato Directo;1856-124-OC08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1856-124-OC08;OC Generada desde la Adquisición 1856-21-L108;Se requiere de los servicios para desarrollar el taller de eficiencia energética en la ciudad de Los Angeles o área aledaña.;SERVICIO DE EVALUACION AMBIENTAL;Conama - VIII Región;72.443.600-5;Gob. Central, Universidades;;2008-06-11;1500000;CLP;Valdivia L A Ltda;86349;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;eficiencia energética;...servicios para desarrollar el taller de eficiencia energética en la ciudad de Los Angeles o área aled...;Gobierno Central y Servicios Públicos
oc_2008-06.csv;orden_compra;OC Ordinaria / Trato Directo;587-1053-OC08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=587-1053-OC08;GUIA DE DISEÑO (RBR);Se requiere contratar la elaboracion de una Guía de Diseño para la Eficiencia Energética en la Vivienda Social, para el desarrollo de estrategias y criterios de sustentabilidad;SUBSECRETARIA DEL MINISTERIO DE LA VIVIENDA Y URBANISMO;Ministerio de Vivienda y Urbanismo(766);61.801.000-7;Obras Públicas;;2008-06-12;17850000;CLP;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;24381;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;Eficiencia Energética;...aboracion de una Guía de Diseño para la Eficiencia Energética en la Vivienda Social, para el desarrol...;Gobierno Central y Servicios Públicos
oc_2008-06.csv;orden_compra;OC Ordinaria / Trato Directo;1761-423-OC08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1761-423-OC08;OC Generada desde la Adquisición 1761-69-LE08;Contratación de Ingenierías, revisores externos, constructores civiles y dibujantes para el diseño del Hospital de Puerto Montt como asesores en las especialidades solictadas.;SERVICIO SALUD DEL RELONCAVI;Servicio de Salud Llanquihue Chiloé Palena;61.607.700-7;Salud;;2008-06-16;36328820;CLP;SOCIEDAD DE CONSULTORES Y EMPRESA CONSTRUCTORA ELH & Cía. Ltda;180708;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;eficiencia  energética;...especialidades solictadas. asesoria  en eficiencia  energética...;Sector Salud
oc_2008-06.csv;orden_compra;OC Ordinaria / Trato Directo;4374-196-OC08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=4374-196-OC08;OC Generada desde la Adquisición 4374-43-CO08;Realizar Seminario   Regional de Producción Limpia y Eficiencia Energética.;"GOBIERNO REGIONAL VI REGION DEL LI BERTADOR B O""HIGGINS";Depto Recursos Físicos;72.240.400-9;Gob. Central, Universidades;;2008-06-24;1368500;CLP;Protocolo Eventos;106582;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;Eficiencia Energética;...nario   Regional de Producción Limpia y Eficiencia Energética. SERVICIO INTEGRAL PARA EVENTOS...;Gobiernos Regionales (GORE)
oc_2008-06.csv;orden_compra;OC Ordinaria / Trato Directo;3820-81-R108;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3820-81-R108;Cholguan emergencia climatica;Compra de 20 planchas de cholguan de 2.4mm;I MUNICIPALIDAD DE SANTA MARIA;Adquisiones Municipales;69.051.000-6;Municipalidades;;2008-06-30;87798,2;CLP;CASARINO Y CIA.LTDA.;34667;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;emergencia climatica;...Cholguan emergencia climatica Compra de 20 planchas de cholguan de 2....;Municipalidades (Gobiernos Locales)
oc_2008-06.csv;orden_compra;Convenio Marco (Catálogo);5685-10085-CM08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=5685-10085-CM08;Arriendo Salón;Reunión Mesa Minera de Eficiencia Energética, el 10/07/2008.;Comisión Nacional de Energía;Comisión Nacional de Energía - PPEE;61.707.000-6;Gob. Central, Universidades;Región Metropolitana de Santiago;2008-06-24;834930,18;CLP;Hotel Crowne Plaza;14615;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;Eficiencia Energética;...Arriendo Salón  Reunión Mesa Minera de Eficiencia Energética, el 10/07/2008. SALÓN DE CONFERENCIAS H...;Gobierno Central y Servicios Públicos
oc_2008-07.csv;orden_compra;OC Ordinaria / Trato Directo;1588-477-OC08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1588-477-OC08;OC Generada desde la Adquisición 1588-65-CO08;Impresión de 2.000 adhesivos para CONAMA, según lo señalado en TDR.;SERVICIO DE EVALUACION AMBIENTAL;Comisión Nacional de Medio Ambiente - Conama;72.443.600-5;Gob. Central, Universidades;;2008-07-03;349860;CLP;Howard;112179;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;Eficiencia Energética;...TDR. Impresión de 2.000 adhesivos sobre Eficiencia Energética para CONAMA, según lo solicitado en Ter...;Gobierno Central y Servicios Públicos
oc_2008-07.csv;orden_compra;OC Ordinaria / Trato Directo;5544-35-OC08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=5544-35-OC08;OC Generada desde la Adquisición 5544-4-CO08;"Pasaje Internacional Madrid-Santiago-Madrid a cargo del ""Proyecto Domeyko-Energia Solar "".para asistir a ""Congreso Internacional en Alemania"", ""Visitas a Centros de Investigacion en Energia""y ""Edificios Emblematicos de eficiencia energetica en Madrid""";UNIVERSIDAD DE CHILE;Departamento de Investigación - VID;60.910.000-1;Gob. Central, Universidades;;2008-07-11;912721;CLP;AGENCIA DE VIAJES TURAVION SPA;24237;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;eficiencia energetica;"...en Energia""y ""Edificios Emblematicos de eficiencia energetica en Madrid"" Viajes en aviones comerciale...";Universidades y Academia
oc_2008-07.csv;orden_compra;Trato Directo (Excepcional);5685-11094-SE08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=5685-11094-SE08;C0ontratacion de Revista Induambiente;Es necesario realizar una campaña comunicacional para informar a las empresas productivas que utilizan este tipo de motores, de esta posibilidad de mejorar su funcionamiento en materias de eficiencia energética y como hacer efectivo el descuento acordado.;Comisión Nacional de Energía;Comisión Nacional de Energía - PPEE;61.707.000-6;Gob. Central, Universidades;Región Metropolitana de Santiago;2008-07-23;2374050;CLP;COMUNICACIONES TIEMPO NUEVO LIMITADA;21069;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;eficiencia energética;...ejorar su funcionamiento en materias de eficiencia energética y como hacer efectivo el descuento acor...;Gobierno Central y Servicios Públicos
oc_2008-07.csv;orden_compra;Trato Directo (Excepcional);5685-11096-SE08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=5685-11096-SE08;Contratación Revista Electro Industria;Es necesario realizar una campaña comunicacional para informar a las empresas productivas que utilizan este tipo de motores, de esta posibilidad de mejorar su funcionamiento en materias de eficiencia energética y como hacer efectivo el descuento acordado;Comisión Nacional de Energía;Comisión Nacional de Energía - PPEE;61.707.000-6;Gob. Central, Universidades;Región Metropolitana de Santiago;2008-07-23;1666000;CLP;EDITORA MICROBYTE LIMITADA;37712;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;eficiencia energética;...ejorar su funcionamiento en materias de eficiencia energética y como hacer efectivo el descuento acor...;Gobierno Central y Servicios Públicos
oc_2008-07.csv;orden_compra;Trato Directo (Excepcional);5685-11097-SE08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=5685-11097-SE08;Contratacion Revista Ecoamerica;d)Que el día 05 de marzo de 2008, la Comisión Nacional de Energía celebró acuerdo de Cooperación con las empresas Siemens S.A., ABB S.A. y WEG CHILE S.A., para la venta de motores eléctricos de alta eficiencia energética con un 20% de descuento, con carg;Comisión Nacional de Energía;Comisión Nacional de Energía - PPEE;61.707.000-6;Gob. Central, Universidades;Región Metropolitana de Santiago;2008-07-23;1249500;CLP;CIPRESES COMUNICACIONES LIMITADA;20585;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;eficiencia energética;... la venta de motores eléctricos de alta eficiencia energética con un 20% de descuento, con carg Revis...;Gobierno Central y Servicios Públicos
oc_2008-07.csv;orden_compra;Trato Directo (Excepcional);5685-11098-SE08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=5685-11098-SE08;Contratacion Diario Financiero;d)Que el día 05 de marzo de 2008, la Comisión Nacional de Energía celebró acuerdo de Cooperación con las empresas Siemens S.A., ABB S.A. y WEG CHILE S.A., para la venta de motores eléctricos de alta eficiencia energética con un 20% de descuento, con carg;Comisión Nacional de Energía;Comisión Nacional de Energía - PPEE;61.707.000-6;Gob. Central, Universidades;Región Metropolitana de Santiago;2008-07-23;2142000;CLP;EDICIONES FINANCIERAS S.A;27161;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;eficiencia energética;... la venta de motores eléctricos de alta eficiencia energética con un 20% de descuento, con carg Publi...;Gobierno Central y Servicios Públicos
oc_2008-07.csv;orden_compra;Convenio Marco (Catálogo);1317-11008-CM08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1317-11008-CM08;EVENTO CORFO HOTEL ANTOFAGASTA.;"EVENTO ""RUEDAS DE NEGOCIO EFICIENCIA ENERGÉTICA"". CIUDAD: ANTOFAGASTA. FECHA: 09-09-08. HORA: 16:30 A  18:30. SERVICIOS: AUDITÓRIUM, COFFEE (SERVICIO DE CAFÉ, JUGOS, AGUA MINERAL Y GALLETAS). EQUIPOS: AUDIOVISUALES, DATA Y TELÓN. CANTIDAD: 100 PERSONAS.";CORPORACION DE FOMENTO DE LA PRODUCCION;CORFO II REGION;60.706.000-2;Gob. Central, Universidades;Región Metropolitana de Santiago;2008-07-29;1047200;CLP;Hotel Antofagasta S.A.;51288;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;EFICIENCIA ENERGÉTICA;"... ANTOFAGASTA. EVENTO ""RUEDAS DE NEGOCIO EFICIENCIA ENERGÉTICA"". CIUDAD: ANTOFAGASTA. FECHA: 09-09-08....";Gobierno Central y Servicios Públicos
oc_2008-07.csv;orden_compra;Trato Directo (Excepcional);5685-11115-SE08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=5685-11115-SE08;Arriendo equipo Digiplayer;Arriendo equipo Digiplayer para emisión de publicidad de Campaña de Eficiencia Energética.;Comisión Nacional de Energía;Comisión Nacional de Energía - PPEE;61.707.000-6;Gob. Central, Universidades;Región Metropolitana de Santiago;2008-07-31;73296,8838;CLF;Inversiones y Servicios de los Andes S.A;25426;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;Eficiencia Energética;...ara emisión de publicidad de Campaña de Eficiencia Energética. Software de mensajería publicitaria o ...;Gobierno Central y Servicios Públicos
oc_2008-08.csv;orden_compra;Trato Directo (Excepcional);1571-10858-SE08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1571-10858-SE08;Servicio audiovisual Cambio Climatico EXPLORA;Centro de Costo: EXPLORAServicio audiovisual en 8 Charlas de Cambio Climatico. pagos:JULIO:          $ 1.606.500AGOSTO:      $ 2.142.000SEPTIEMBRE: $   606.900;Comisión Nacional de Investigación Científica y Tecnológicas - CONICYT;Comisión Nacional de Investigación Científica y Técnologica CONICYT.;60.915.000-9;Gob. Central, Universidades;Región Metropolitana de Santiago;2008-07-10;4355400;CLP;SERGIO MARCELO RAMON GONZALEZ CARBACHO;16662;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;Cambio Climatico;...Servicio audiovisual Cambio Climatico EXPLORA Centro de Costo: EXPLORA   Serv...;Gobierno Central y Servicios Públicos
oc_2008-08.csv;orden_compra;Trato Directo (Excepcional);5685-11150-SE08;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=5685-11150-SE08;Contratacion del INN;Elaboración del Servicio de Diseño, Implementación y Administración de un Registro de Consultores de Eficiencia Energética, que posee el objetivo de crear un padrón actualizado de consultores, técnicamente habilitados que garantice asesorías de calidad.;Comisión Nacional de Energía;Comisión Nacional de Energía - PPEE;61.707.000-6;Gob. Central, Universidades;Región Metropolitana de Santiago;2008-08-07;5e+06;CLP;INSTITUTO NACIONAL DE NORMALIZACION;17808;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;Eficiencia Energética;...ración de un Registro de Consultores de Eficiencia Energética, que posee el objetivo de crear un padr...;Gobierno Central y Servicios Públicos
